7/1/2019 3:45:43 PM	The file contains end point data for each trial
The coordinate system is in Unity world coordinates.
-------------------------------------------------
Trial Number	Target Position X	Target Position Y	Target Position Z	Penalty Position X	Penalty Position Y	Penalty Position Z	Collision Position X	Collision Position Y	Collision Position Z	Start Time	Overlap Type	Polar Angle	Elevation Angle	
131		-0.5848169	-0.03015381	-2.904969	-0.5891306	-0.03015381	-2.921068	-0.5999552	-0.02010036	-2.884212	19:54:29	MediumOverlap(Clone) (UnityEngine.GameObject)	6.021386	1.22173	
132		-0.5790941	-0.01703721	-2.866754	-0.5796758	-0.01703721	-2.88341	-0.5774641	-0.007781982	-2.846478	19:54:33	MediumOverlap(Clone) (UnityEngine.GameObject)	6.248279	1.308997	
133		-0.8519761	-0.01703721	-2.940532	-0.8622371	-0.01703721	-2.927398	-0.839289	-0.0246079	-2.923925	19:54:36	MediumOverlap(Clone) (UnityEngine.GameObject)	3.804818	1.308997	
134		-0.6210829	-0.03015381	-2.849654	-0.6197756	-0.03015381	-2.864597	-0.6282434	-0.02205253	-2.82247	19:54:40	LargeOverlap(Clone) (UnityEngine.GameObject)	0.08726646	1.22173	
135		-0.9049878	-0.007596254	-2.933291	-0.9120314	-0.007596254	-2.918186	-0.8979326	-0.02095079	-2.919516	19:54:43	MediumOverlap(Clone) (UnityEngine.GameObject)	3.577925	1.396263	
136		-0.6919033	-0.03015381	-2.925619	-0.704289	-0.03015381	-2.936771	-0.6889253	-0.03223968	-2.917108	19:54:47	MediumOverlap(Clone) (UnityEngine.GameObject)	5.445427	1.22173	
137		-0.7203044	-0.03015381	-3.029583	-0.7022496	-0.03015381	-3.026399	-0.7292836	-0.03434896	-2.998236	19:54:51	SmallOverlap(Clone) (UnityEngine.GameObject)	4.886922	1.22173	
138		-0.802845	-0.03015381	-2.698601	-0.785409	-0.03015381	-2.692936	-0.8004689	-0.03924465	-2.694633	19:54:54	SmallOverlap(Clone) (UnityEngine.GameObject)	1.884956	1.22173	
139		-0.6943246	-0.007596254	-2.699622	-0.6785659	-0.007596254	-2.705049	-0.6998363	-0.02936387	-2.688651	19:54:58	MediumOverlap(Clone) (UnityEngine.GameObject)	1.239184	1.396263	
140		-0.6640208	-0.007596254	-2.849314	-0.6665723	-0.007596254	-2.831159	-0.677567	-0.009408236	-2.838357	19:55:01	SmallOverlap(Clone) (UnityEngine.GameObject)	0.1396263	1.396263	
141		-0.671963	-0.03015381	-2.899526	-0.6799998	-0.03015381	-2.916003	-0.6842024	-0.02249265	-2.872567	19:55:04	SmallOverlap(Clone) (UnityEngine.GameObject)	5.8294	1.22173	
142		-0.8084889	-0.007596254	-2.700835	-0.8225843	-0.007596254	-2.705966	-0.8055574	-0.02154684	-2.705778	19:55:08	LargeOverlap(Clone) (UnityEngine.GameObject)	1.919862	1.396263	
143		-0.7880611	-0.03015381	-2.939642	-0.7745792	-0.03015381	-2.946218	-0.7907076	-0.01788807	-2.921383	19:55:11	LargeOverlap(Clone) (UnityEngine.GameObject)	4.258604	1.22173	
144		-0.7767519	-0.007596254	-2.692774	-0.7932134	-0.007596254	-2.695382	-0.7629508	-0.03180432	-2.68082	19:55:14	MediumOverlap(Clone) (UnityEngine.GameObject)	1.727876	1.396263	
145		-0.7246151	-0.03015381	-2.944785	-0.7070829	-0.03015381	-2.939425	-0.7273654	-0.02227736	-2.929594	19:55:18	SmallOverlap(Clone) (UnityEngine.GameObject)	5.009095	1.22173	
146		-0.8770853	-0.01703721	-2.976256	-0.8893527	-0.01703721	-2.962631	-0.8793135	-0.02975607	-2.95333	19:55:21	SmallOverlap(Clone) (UnityEngine.GameObject)	3.874631	1.308997	
147		-0.781307	-0.01703721	-2.987472	-0.7990957	-0.01703721	-2.983037	-0.784644	-0.00770402	-2.975764	19:55:25	SmallOverlap(Clone) (UnityEngine.GameObject)	4.468043	1.308997	
148		-0.6480239	-0.03015381	-2.782308	-0.6593111	-0.03015381	-2.767861	-0.6546363	-0.03635454	-2.777503	19:55:29	SmallOverlap(Clone) (UnityEngine.GameObject)	0.6632251	1.22173	
149		-0.7028632	-0.007596254	-2.697681	-0.6884443	-0.007596254	-2.701816	-0.6991415	-0.0356102	-2.677898	19:55:33	LargeOverlap(Clone) (UnityEngine.GameObject)	1.291544	1.396263	
150		-0.7575672	-0.01703721	-2.948632	-0.740964	-0.01703721	-2.950084	-0.7602488	-0.02601051	-2.92211	19:55:36	MediumOverlap(Clone) (UnityEngine.GameObject)	4.625123	1.308997	
151		-0.8005643	-0.007596254	-2.743085	-0.7836884	-0.007596254	-2.735921	-0.8029061	-0.02415824	-2.737921	19:55:39	SmallOverlap(Clone) (UnityEngine.GameObject)	1.972222	1.396263	
152		-0.7605812	-0.03015381	-2.776109	-0.7423845	-0.03015381	-2.773874	-0.762343	-0.03170085	-2.765739	19:55:43	SmallOverlap(Clone) (UnityEngine.GameObject)	1.692969	1.22173	
153		-0.8980991	-0.03015381	-2.776849	-0.9072657	-0.03015381	-2.792726	-0.878846	-0.02987647	-2.755247	19:55:46	SmallOverlap(Clone) (UnityEngine.GameObject)	2.617994	1.22173	
154		-0.9178681	-0.01703721	-2.829795	-0.9207303	-0.01703721	-2.84452	-0.8967971	-0.02817798	-2.804864	19:55:49	LargeOverlap(Clone) (UnityEngine.GameObject)	2.949606	1.308997	
155		-0.6553559	-0.03015381	-2.774238	-0.6428525	-0.03015381	-2.787646	-0.6570071	-0.02767658	-2.750517	19:55:52	SmallOverlap(Clone) (UnityEngine.GameObject)	0.7504916	1.22173	
156		-0.5903484	-0.01703721	-2.923851	-0.5837783	-0.01703721	-2.906736	-0.603757	-0.007053375	-2.905768	19:55:56	SmallOverlap(Clone) (UnityEngine.GameObject)	5.916666	1.308997	
157		-0.8147048	-0.007596254	-2.974713	-0.8276951	-0.007596254	-2.967213	-0.8084006	-0.00805831	-2.941146	19:55:59	LargeOverlap(Clone) (UnityEngine.GameObject)	4.18879	1.396263	
158		-0.7866935	-0.01703721	-2.941399	-0.8033091	-0.01703721	-2.933651	-0.785009	-0.03136826	-2.914075	19:56:03	SmallOverlap(Clone) (UnityEngine.GameObject)	4.276057	1.308997	
159		-0.7878357	-0.01703721	-2.986552	-0.8053679	-0.01703721	-2.981191	-0.7839977	-0.01335549	-2.953523	19:56:06	SmallOverlap(Clone) (UnityEngine.GameObject)	4.415683	1.308997	
160		-0.84617	-0.007596254	-2.776275	-0.8573222	-0.007596254	-2.788661	-0.8357785	-0.01922321	-2.763336	19:56:10	MediumOverlap(Clone) (UnityEngine.GameObject)	2.408554	1.396263	
161		-0.7052823	-0.007596254	-2.788514	-0.720997	-0.007596254	-2.779072	-0.7014335	-0.008658409	-2.76838	19:56:13	SmallOverlap(Clone) (UnityEngine.GameObject)	1.029744	1.396263	
162		-0.8338656	-0.007596254	-2.840535	-0.8381793	-0.007596254	-2.856634	-0.8168616	-0.02314568	-2.819995	19:56:16	MediumOverlap(Clone) (UnityEngine.GameObject)	2.879793	1.396263	
163		-0.8046402	-0.03015381	-2.930553	-0.7903925	-0.03015381	-2.94209	-0.7990842	-0.02182651	-2.908904	19:56:20	SmallOverlap(Clone) (UnityEngine.GameObject)	4.031711	1.22173	
164		-0.8709224	-0.03015381	-2.742224	-0.8603158	-0.03015381	-2.731618	-0.8592063	-0.04535747	-2.738146	19:56:23	LargeOverlap(Clone) (UnityEngine.GameObject)	2.356194	1.22173	
165		-0.5806542	-0.007596254	-2.887037	-0.5783346	-0.007596254	-2.870533	-0.6002301	-0.01616597	-2.863341	19:56:27	MediumOverlap(Clone) (UnityEngine.GameObject)	6.143559	1.396263	
166		-0.6865008	-0.03015381	-2.804096	-0.6751342	-0.03015381	-2.816285	-0.6981232	-0.04056668	-2.794282	19:56:30	MediumOverlap(Clone) (UnityEngine.GameObject)	0.7504916	1.22173	
167		-0.8028451	-0.03015381	-3.026032	-0.7885792	-0.03015381	-3.030667	-0.798808	-0.02153707	-2.993555	19:56:34	LargeOverlap(Clone) (UnityEngine.GameObject)	4.39823	1.22173	
168		-0.9106969	-0.01703721	-2.804984	-0.9158272	-0.01703721	-2.819079	-0.8929247	-0.03088713	-2.787232	19:56:38	LargeOverlap(Clone) (UnityEngine.GameObject)	2.792527	1.308997	
169		-0.8533511	-0.03015381	-2.785664	-0.8623783	-0.03015381	-2.797644	-0.8337895	-0.0386548	-2.778794	19:56:41	LargeOverlap(Clone) (UnityEngine.GameObject)	2.495821	1.22173	
170		-0.8431388	-0.03015381	-3.007049	-0.8305587	-0.03015381	-3.015219	-0.8499241	-0.02494884	-2.976603	19:56:45	LargeOverlap(Clone) (UnityEngine.GameObject)	4.13643	1.22173	
171		-0.9200733	-0.03015381	-2.881579	-0.9216412	-0.03015381	-2.866661	-0.915309	-0.04747152	-2.851299	19:56:49	LargeOverlap(Clone) (UnityEngine.GameObject)	3.246312	1.22173	
172		-0.7826302	-0.01703721	-3.031665	-0.7973546	-0.01703721	-3.028803	-0.7859548	-0.03224134	-2.998698	19:56:53	LargeOverlap(Clone) (UnityEngine.GameObject)	4.520403	1.308997	
173		-0.8653047	-0.01703721	-2.805118	-0.8577382	-0.01703721	-2.790268	-0.8579103	-0.0302968	-2.792823	19:56:56	MediumOverlap(Clone) (UnityEngine.GameObject)	2.670354	1.308997	
174		-0.7432272	-0.03015381	-2.993171	-0.7282478	-0.03015381	-2.992386	-0.7572246	-0.0257473	-2.968032	19:57:00	LargeOverlap(Clone) (UnityEngine.GameObject)	4.764749	1.22173	
175		-0.5873597	-0.01703721	-2.811165	-0.5816944	-0.01703721	-2.828601	-0.6029501	-0.0114224	-2.784335	19:57:03	SmallOverlap(Clone) (UnityEngine.GameObject)	0.3141593	1.308997	
176		-0.6283948	-0.01703721	-2.908343	-0.6346653	-0.01703721	-2.92557	-0.6310652	-0.01644087	-2.870495	19:57:06	SmallOverlap(Clone) (UnityEngine.GameObject)	5.934119	1.308997	
177		-0.8087507	-0.01703721	-2.979461	-0.7924156	-0.01703721	-2.987784	-0.8029192	-0.02367163	-2.946359	19:57:10	SmallOverlap(Clone) (UnityEngine.GameObject)	4.24115	1.308997	
178		-0.8723592	-0.01703721	-2.906357	-0.8772427	-0.01703721	-2.892174	-0.8564852	-0.02237129	-2.879746	19:57:13	LargeOverlap(Clone) (UnityEngine.GameObject)	3.473205	1.308997	
179		-0.6953092	-0.03015381	-2.981581	-0.6786935	-0.03015381	-2.973833	-0.6990458	-0.02125144	-2.956661	19:57:16	SmallOverlap(Clone) (UnityEngine.GameObject)	5.148721	1.22173	
180		-0.5962971	-0.01703721	-2.939333	-0.6036033	-0.01703721	-2.954313	-0.6193571	-0.02630854	-2.914432	19:57:20	MediumOverlap(Clone) (UnityEngine.GameObject)	5.8294	1.308997	
